,lead_id,month,year,numberOfAppointments,numberOfCalls,callTimeMinute,numberofStatuses,hoursSinceCall,isCust
570,2820,9,2019,2,15,35.6,6,73,0
571,2826,9,2019,3,15,137.87,6,75,0
572,2827,9,2019,1,2,26.15,2,53,0
573,2833,9,2019,2,6,47.0,4,71,0
574,2835,9,2019,2,28,32.78,9,68,0
575,2837,9,2019,2,22,172.92,8,67,1
576,2846,9,2019,2,6,60.9,5,57,0
577,2852,9,2019,1,2,28.53,2,32,0
578,2861,9,2019,1,3,113.5,2,20,1
579,2865,9,2019,1,1,25.13,3,15,0
580,2872,9,2019,5,33,202.75,15,14,0
581,2880,9,2019,2,14,37.5,4,9,0
582,2887,9,2019,2,16,110.1,5,4,0
583,2891,9,2019,6,25,101.28,11,25,0
584,2893,9,2019,2,12,40.48,6,50,0
585,2898,9,2019,1,21,94.62,4,0,0
586,2909,9,2019,6,31,221.07,11,29,0
587,2914,9,2019,3,23,54.98,12,648,0
588,2915,9,2019,1,21,117.3,6,0,0
589,2923,9,2019,2,4,20.05,5,3,1
590,2925,9,2019,3,3,39.22,3,0,0
591,2927,9,2019,6,34,96.08,15,21,0
592,2928,9,2019,4,10,32.87,3,0,0
593,2930,9,2019,8,23,33.37,6,0,0
594,2932,9,2019,1,19,25.32,5,0,0
595,2935,9,2019,2,16,155.73,10,0,0
596,2941,9,2019,1,19,29.85,7,14,0
597,2946,9,2019,1,19,28.12,5,12,0
598,2947,9,2019,1,10,81.03,3,12,1
599,2949,9,2019,7,20,32.38,9,10,0
600,2952,9,2019,1,19,17.82,6,7,0
601,2955,9,2019,2,19,29.18,10,3,0
602,2957,9,2019,4,17,28.22,4,799,0
603,2959,9,2019,14,28,35.42,9,4,0
604,2960,9,2019,2,5,16.65,3,0,0
605,2969,9,2019,1,19,47.15,10,0,0
606,2972,9,2019,1,13,27.02,5,122,0
607,2974,9,2019,7,27,130.38,4,1,0
608,2982,9,2019,7,28,146.75,10,0,1
609,2984,9,2019,1,8,23.45,3,0,0
610,2987,9,2019,8,15,175.68,6,0,0
611,3008,9,2019,4,21,31.85,8,1,0
612,3009,9,2019,4,23,120.8,6,1,0
613,3016,9,2019,4,7,46.45,6,5,0
614,3017,9,2019,1,7,172.23,2,52,1
615,3022,9,2019,1,4,127.62,3,1,1
616,3024,9,2019,2,17,104.52,6,20,0
617,3028,9,2019,2,9,25.28,4,764,0
618,3033,9,2019,1,2,17.27,2,0,0
619,3034,9,2019,3,19,161.23,6,0,1
620,3035,9,2019,1,8,92.82,4,0,0
621,3036,9,2019,8,24,35.0,15,0,0
622,3048,9,2019,2,17,141.23,4,12,0
623,3049,9,2019,1,7,87.12,4,12,0
624,3057,9,2019,2,8,132.3,4,76,0
625,3059,9,2019,2,19,33.53,8,0,0
626,3060,9,2019,2,5,18.52,3,0,0
627,3068,9,2019,1,19,141.77,3,0,0
628,3070,9,2019,2,19,42.87,5,0,0
629,3071,9,2019,2,38,33.53,5,0,1
630,3078,9,2019,1,5,1.0,3,98,0
631,3080,9,2019,1,17,8.03,6,0,0
632,3081,9,2019,3,19,34.35,7,0,0
633,3083,9,2019,7,12,27.3,7,1,0
634,3084,9,2019,2,16,36.05,10,0,0
635,3089,9,2019,1,13,22.0,2,811,1
636,3091,9,2019,1,16,33.2,4,0,0
637,3093,9,2019,2,12,26.35,5,92,0
638,3096,9,2019,2,9,26.97,4,20,0
639,3099,9,2019,4,10,102.05,8,18,0
640,3106,9,2019,1,12,80.63,3,7,1
641,3110,9,2019,1,5,37.53,3,5,1
642,3112,9,2019,3,34,67.47,10,4,0
643,3115,9,2019,3,18,38.32,5,0,0
644,3120,9,2019,2,9,131.65,5,1,1
645,3121,9,2019,1,2,98.1,2,0,0
646,3123,9,2019,3,14,146.42,5,38,0
647,3132,9,2019,1,2,59.65,3,33,0
648,3135,9,2019,2,22,101.28,7,31,0
649,3138,9,2019,2,15,78.68,5,25,0
650,3165,9,2019,6,21,28.15,5,13,0
651,3174,9,2019,1,23,37.95,8,8,0
652,3187,9,2019,2,12,48.13,6,49,0
653,3190,9,2019,2,21,164.28,4,0,1
654,3195,9,2019,3,19,72.77,7,0,0
655,3204,9,2019,3,14,21.23,7,186,0
656,3206,9,2019,3,18,24.3,5,192,0
657,3225,8,2019,2,8,11.43,5,839,0
658,3229,7,2019,2,7,19.77,3,1346,0
659,3230,7,2019,2,13,11.78,6,1364,0
660,3235,5,2019,2,41,118.13,14,3007,0
661,3238,4,2019,1,4,17.8,3,3463,0
662,3239,4,2019,3,5,24.87,2,3705,0
663,3242,1,2019,1,2,6.1,1,5672,0
664,3249,1,2019,1,7,4.93,4,5671,0
665,3251,1,2019,1,25,35.17,8,5671,0
666,3261,9,2019,2,20,96.15,11,1,0
667,3262,9,2019,3,7,82.38,4,0,0
668,3274,8,2019,2,4,47.72,3,179,1
669,3278,8,2019,1,31,210.98,8,727,1
670,3281,8,2019,3,6,11.37,6,774,0
671,3282,8,2019,2,4,4.73,3,1207,0
672,3284,8,2019,1,24,62.18,7,843,1
673,3286,8,2019,1,3,7.2,3,969,0
674,3296,7,2019,2,14,12.83,4,1536,1
675,3303,7,2019,1,3,4.18,3,1852,0
676,3317,4,2019,1,6,74.15,2,3627,0
677,3318,4,2019,4,18,84.6,8,3632,0
678,3335,4,2019,1,8,14.82,1,4204,0
679,3341,3,2019,1,4,66.23,3,4607,0
680,3346,1,2019,2,6,9.33,1,5909,0
681,3354,8,2019,1,5,4.55,3,832,0
682,3356,8,2019,1,12,25.83,3,867,0
683,3357,7,2019,1,25,41.3,7,977,0
684,3360,7,2019,1,17,48.15,4,1032,0
685,3364,7,2019,2,12,98.87,3,432,0
686,3366,7,2019,1,28,109.42,4,1225,0
687,3369,7,2019,1,5,36.4,2,1407,0
688,3370,7,2019,1,22,93.4,5,1693,0
689,3373,6,2019,1,3,1.77,1,1778,0
690,3374,6,2019,1,5,7.88,3,1780,0
691,3375,6,2019,1,16,25.88,6,1781,0
692,3376,6,2019,1,16,40.03,6,1782,0
693,3382,6,2019,1,16,26.8,5,1864,0
694,3383,6,2019,1,2,9.33,1,1932,0
695,3384,6,2019,1,7,2.83,3,1967,0
696,3389,6,2019,1,5,3.63,3,2025,0
697,3392,6,2019,2,13,39.2,1,2167,0
698,3395,6,2019,10,13,149.8,5,2216,0
699,3398,6,2019,1,18,15.72,3,2283,0
700,3399,5,2019,1,7,4.78,3,3203,0
701,3408,7,2019,2,5,34.22,4,1723,0
702,3416,1,2019,1,4,4.52,5,5564,0
703,3420,1,2019,4,8,24.52,5,5564,0
704,3424,1,2019,2,3,23.83,3,5566,0
705,3431,1,2019,1,2,15.27,2,5856,0
706,3463,1,2019,2,8,21.97,5,5948,0
707,3471,1,2019,1,1,10.97,3,5691,0
708,3479,1,2019,1,2,20.65,2,5690,0
709,3504,9,2019,1,18,150.68,2,0,1
710,3507,9,2019,1,4,126.25,6,0,0
711,3508,9,2019,4,7,114.75,3,0,0
712,3509,9,2019,1,7,33.7,3,0,0
713,3513,9,2019,1,5,90.03,3,0,0
714,3514,9,2019,1,7,99.9,3,136,0
715,3517,9,2019,1,10,94.73,2,0,1
716,3528,9,2019,1,14,70.55,3,9,0
717,3529,9,2019,3,13,119.05,3,9,1
718,3535,9,2019,5,13,87.28,6,0,0
719,3540,9,2019,3,9,71.38,4,0,0
720,3541,9,2019,1,16,12.97,3,0,1
721,3543,9,2019,1,6,23.92,3,0,0
722,3545,9,2019,2,29,89.25,4,0,0
723,3547,9,2019,2,17,177.35,8,0,0
724,3549,9,2019,1,5,7.57,5,0,0
725,3551,9,2019,1,11,74.62,3,0,0
726,3556,9,2019,2,4,16.05,3,0,0
727,3558,9,2019,3,9,38.07,5,0,0
728,3560,9,2019,2,20,57.12,9,0,0
729,3564,9,2019,1,5,57.83,3,0,0
730,3568,9,2019,3,10,111.03,2,14,1
731,3572,9,2019,1,24,58.43,11,13,0
732,3574,9,2019,1,17,82.87,4,13,0
733,3577,9,2019,1,6,20.23,3,12,0
734,3579,9,2019,2,5,48.28,2,11,0
735,3580,9,2019,3,6,75.25,5,11,0
736,3581,9,2019,9,20,41.8,8,11,0
737,3584,9,2019,3,12,74.9,3,1,0
738,3587,9,2019,8,26,78.63,8,290,0
739,3649,9,2019,1,27,40.62,5,0,0
740,3656,9,2019,1,19,51.58,6,546,0
741,3657,9,2019,1,32,161.5,2,0,1
742,3659,9,2019,2,7,17.53,2,0,0
743,3660,9,2019,1,9,113.53,2,18,0
744,3670,9,2019,3,16,29.12,7,0,0
745,3678,9,2019,2,22,26.52,6,7,0
746,3680,9,2019,2,6,31.93,6,5,0
747,3687,9,2019,1,5,30.02,3,151,0
748,3689,9,2019,1,9,1.78,5,81,0
749,3699,9,2019,3,8,37.8,4,0,0
750,3700,9,2019,1,51,83.88,15,96,0
751,3703,9,2019,3,8,29.08,7,0,0
752,3705,9,2019,3,14,90.58,8,0,0
753,3708,9,2019,1,17,32.97,8,0,0
754,3709,9,2019,1,12,113.45,5,0,1
755,3712,9,2019,3,24,136.47,5,0,1
756,3716,9,2019,4,14,38.3,6,0,0
757,3719,9,2019,4,17,40.67,5,0,0
758,3720,9,2019,3,12,91.6,4,0,1
759,3736,9,2019,4,20,86.42,11,12,0
760,3741,9,2019,2,12,21.63,6,2,0
761,3754,9,2019,1,11,39.32,3,38,0
762,3761,9,2019,2,11,127.6,4,38,1
763,3772,9,2019,6,24,174.63,15,23,0
764,3777,9,2019,1,8,28.3,2,31,0
765,3778,9,2019,4,19,188.48,5,79,1
766,3779,9,2019,2,35,300.22,6,32,1
767,3780,9,2019,1,31,76.88,2,31,1
768,3789,9,2019,4,10,125.63,5,17,0
769,3791,9,2019,2,10,29.63,9,16,0
770,3792,9,2019,2,5,98.47,5,15,0
771,3797,9,2019,10,12,26.35,4,4412,0
772,3804,9,2019,6,7,24.72,3,9,0
773,3807,9,2019,1,18,102.63,4,9,0
774,3810,9,2019,2,10,79.42,6,8,1
775,3815,9,2019,2,12,19.65,7,3,1
776,3822,9,2019,1,2,18.82,2,0,0
777,3823,9,2019,1,8,121.42,2,5,1
778,3824,9,2019,3,66,236.05,18,6,1
779,3826,9,2019,3,13,10.62,9,191,0
780,3828,9,2019,1,14,75.38,10,0,0
781,3830,9,2019,2,19,86.25,8,0,0
782,3856,9,2019,2,7,26.92,7,11,0
783,3858,9,2019,1,2,14.57,3,10,0
784,3859,9,2019,2,16,31.72,4,8,0
785,3862,9,2019,2,4,75.0,3,0,1
786,3870,9,2019,4,27,37.72,3,153,0
787,3874,9,2019,1,38,192.85,3,0,1
788,3875,9,2019,1,19,50.38,6,0,0
789,3876,9,2019,1,33,143.8,5,0,1
790,3883,9,2019,3,5,13.47,3,3,0
791,3892,9,2019,4,34,44.55,4,2,0
792,3894,9,2019,16,33,102.03,7,0,0
793,3896,9,2019,2,24,177.13,2,2,1
794,3898,9,2019,1,8,30.55,3,0,0
795,3900,9,2019,4,13,83.28,5,5,0
796,3902,9,2019,1,23,146.82,6,2,0
797,3905,9,2019,2,7,26.22,3,0,0
798,3909,9,2019,2,23,30.7,6,2,0
799,3914,9,2019,2,6,102.12,4,0,0
800,3915,9,2019,2,12,153.68,3,0,1
801,3927,9,2019,15,42,56.6,9,1,0
802,3929,9,2019,2,16,83.33,7,0,0
803,3933,9,2019,1,4,21.0,3,0,0
804,3939,9,2019,1,7,4.32,2,1,1
805,3945,9,2019,2,10,65.7,4,12,0
806,3946,9,2019,1,8,21.17,3,9,0
807,3953,9,2019,3,21,41.15,11,4,0
808,3961,9,2019,2,15,25.97,7,0,0
809,3965,9,2019,1,6,67.1,3,0,0
810,3967,9,2019,1,4,22.23,3,0,0
811,3971,9,2019,2,7,55.37,5,0,1
812,3978,9,2019,1,4,161.83,2,0,1
813,3980,9,2019,3,15,65.2,6,0,0
814,3986,9,2019,1,12,121.22,4,144,1
815,3990,9,2019,2,12,35.97,8,0,0
816,3997,9,2019,2,9,125.97,2,21,1
817,4003,9,2019,2,5,20.02,4,11,1
818,4006,9,2019,1,19,26.47,12,9,0
819,4011,9,2019,3,13,78.58,5,8,0
820,4020,9,2019,1,3,30.25,2,0,0
821,4022,9,2019,1,6,37.2,3,0,0
822,4039,9,2019,1,14,45.58,3,0,0
823,4054,9,2019,1,19,45.93,13,0,0
824,4064,9,2019,2,23,133.12,5,427,0
825,4068,9,2019,6,11,35.18,2,10,0
826,4069,9,2019,5,18,73.97,7,10,0
827,4082,9,2019,5,13,139.87,4,0,0
828,4084,9,2019,2,20,314.48,3,0,1
829,4085,9,2019,2,4,17.28,3,0,0
830,4088,9,2019,2,20,79.37,4,0,0
831,4106,9,2019,2,8,48.02,4,0,0
832,4117,9,2019,9,33,192.32,4,51,1
833,4119,9,2019,1,6,133.52,4,69,0
834,4120,9,2019,2,23,81.87,5,53,1
835,4121,9,2019,3,5,7.63,6,71,0
836,4124,9,2019,1,21,33.33,5,96,0
837,4143,9,2019,1,44,84.12,11,0,0
838,4152,9,2019,2,3,21.38,2,0,0
839,4158,9,2019,3,8,31.78,2,0,0
840,4161,9,2019,6,20,31.13,8,0,0
841,4168,9,2019,1,2,6.58,2,0,0
842,4179,9,2019,1,3,20.55,2,0,0
843,4180,9,2019,1,8,19.43,4,0,0
844,4183,9,2019,3,102,456.08,14,397,0
845,4185,9,2019,1,4,16.02,4,15,1
846,4188,9,2019,1,8,34.2,3,13,0
847,4193,9,2019,2,7,56.92,4,3,0
848,4196,9,2019,1,7,101.73,2,1,0
849,4199,9,2019,4,16,51.38,5,0,0
850,4200,9,2019,4,71,153.93,9,0,0
851,4202,9,2019,11,33,158.78,9,0,0
852,4206,9,2019,2,14,30.62,4,2,1
853,4207,9,2019,1,11,22.6,2,0,0
854,4224,9,2019,1,9,93.58,2,18,0
855,4228,9,2019,1,16,40.82,7,15,0
856,4229,9,2019,1,7,117.43,4,14,1
857,4234,9,2019,2,10,18.35,6,6,0
858,4235,9,2019,1,8,14.23,5,5,0
859,4241,9,2019,2,41,193.75,9,2,1
860,4247,9,2019,2,13,34.27,4,0,0
861,4249,9,2019,1,4,25.52,2,0,0
862,4254,9,2019,2,17,27.75,7,15,0
863,4255,9,2019,1,6,31.22,5,15,0
864,4261,9,2019,2,14,7.28,7,13,0
865,4263,9,2019,2,7,47.43,3,12,0
866,4267,9,2019,2,43,201.23,17,11,0
867,4272,9,2019,3,11,191.4,5,7,0
868,4274,9,2019,1,19,25.3,6,1,0
869,4278,9,2019,2,8,99.72,2,0,1
870,4281,9,2019,1,26,34.57,6,888,1
871,4282,9,2019,1,5,123.72,3,0,0
872,4295,9,2019,4,19,24.55,7,2,0
873,4297,9,2019,1,7,40.1,4,2,0
874,4298,9,2019,2,7,50.98,2,0,0
875,4299,9,2019,2,20,38.4,3,334,0
876,4300,9,2019,1,14,105.87,2,0,1
877,4301,9,2019,4,11,128.08,5,0,1
878,4304,9,2019,1,24,92.83,4,0,0
879,4307,9,2019,1,12,77.95,3,0,0
880,4308,9,2019,1,7,13.67,2,0,1
881,4309,9,2019,1,6,23.88,2,0,0
882,4310,9,2019,2,21,68.27,3,46,1
883,4312,9,2019,4,22,72.42,6,0,0
884,4316,9,2019,2,10,113.97,5,0,0
885,4317,9,2019,2,18,93.3,8,0,0
886,4318,9,2019,1,2,27.35,2,0,0
887,4322,9,2019,1,6,79.8,2,0,1
888,4325,9,2019,9,19,94.93,8,0,0
889,4326,9,2019,1,7,22.03,3,0,0
890,4328,9,2019,1,5,5.72,2,37,0
891,4330,9,2019,3,9,7.15,2,37,0
892,4332,9,2019,1,10,32.78,2,20,0
893,4337,9,2019,1,7,20.28,2,37,0
894,4342,9,2019,6,18,22.53,10,22,0
895,4343,9,2019,4,17,27.82,12,22,0
896,4346,9,2019,1,5,24.1,2,22,0
897,4347,9,2019,2,8,31.03,3,20,0
898,4350,9,2019,1,19,20.38,6,20,0
899,4354,9,2019,1,1,2.7,2,23,0
900,4356,9,2019,1,19,8.53,10,21,0
901,4359,9,2019,17,43,181.03,16,20,1
902,4362,9,2019,1,18,27.15,2,20,0
903,4363,9,2019,2,6,48.18,3,19,0
904,4366,9,2019,4,30,35.33,4,17,0
905,4368,9,2019,2,19,12.15,4,17,0
906,4370,9,2019,3,22,132.95,6,17,0
907,4371,9,2019,1,6,32.73,2,15,0
908,4373,9,2019,1,19,4.72,10,15,0
909,4374,9,2019,1,19,8.77,10,15,0
910,4384,9,2019,1,19,20.43,4,14,0
911,4385,9,2019,1,6,21.62,2,0,0
912,4392,9,2019,6,19,57.12,4,10,0
913,4393,9,2019,1,17,37.87,7,10,0
914,4395,9,2019,2,11,102.12,3,10,0
915,4402,9,2019,1,7,17.85,3,3,0
916,4412,9,2019,2,10,24.0,4,0,0
917,4418,9,2019,2,5,36.02,4,0,0
918,4423,9,2019,1,9,123.27,4,0,0
919,4436,9,2019,3,6,62.43,4,0,0
920,4437,9,2019,1,5,20.92,3,0,0
921,4448,9,2019,3,15,102.15,5,0,0
922,4450,9,2019,1,16,197.77,2,355,1
923,4451,9,2019,2,20,29.97,14,0,0
924,4452,9,2019,2,8,97.47,3,0,0
925,4454,9,2019,2,8,2.18,4,0,0
926,4456,9,2019,1,7,71.25,3,0,0
927,4457,9,2019,1,7,47.33,3,0,0
928,4458,9,2019,1,19,17.43,6,0,0
929,4472,9,2019,15,18,16.22,4,4198,0
930,4478,9,2019,5,6,11.77,2,4198,0
931,4483,9,2019,1,9,2.22,2,0,0
932,4484,9,2019,2,16,107.27,4,0,1
933,4489,9,2019,3,35,185.58,12,0,0
934,4490,9,2019,2,11,15.42,3,0,0
935,4494,9,2019,1,4,19.9,3,10,0
936,4495,9,2019,1,5,30.45,6,10,0
937,4504,9,2019,3,15,113.72,4,3,0
938,4509,9,2019,2,19,90.8,6,0,0
939,4510,9,2019,1,12,73.92,3,1,0
940,4515,9,2019,1,7,24.98,3,0,0
941,4517,9,2019,1,6,21.62,3,0,0
942,4519,9,2019,2,6,15.23,3,0,0
943,4525,9,2019,4,29,267.88,23,0,0
944,4526,9,2019,2,6,89.43,3,0,0
945,4527,9,2019,2,22,25.9,8,0,0
946,4529,9,2019,1,8,6.23,6,0,0
947,4533,9,2019,8,21,22.28,4,0,0
948,4539,9,2019,1,12,30.02,2,0,1
949,4542,9,2019,2,14,45.22,2,0,1
950,4543,9,2019,3,14,81.42,4,0,0
951,4548,9,2019,2,7,16.02,3,336,0
952,4554,9,2019,1,29,162.08,4,0,1
953,4556,9,2019,1,4,46.42,3,0,0
954,4561,9,2019,5,18,195.07,5,1248,0
955,4562,9,2019,1,20,105.57,2,29,1
956,4567,9,2019,2,6,55.3,4,16,0
957,4569,9,2019,2,3,115.47,3,0,0
958,4572,9,2019,1,7,28.23,3,0,0
959,4581,9,2019,2,6,118.97,4,11,0
960,4591,9,2019,2,7,103.7,3,2,0
961,4596,9,2019,2,9,26.17,4,0,0
962,4599,9,2019,1,6,27.37,3,1,0
963,4602,9,2019,1,7,119.37,4,0,1
964,4603,9,2019,2,5,4.47,3,0,0
965,4605,9,2019,3,19,32.15,8,318,0
966,4614,9,2019,5,41,80.2,14,0,0
967,4617,9,2019,3,16,38.08,4,0,1
968,4627,9,2019,3,24,77.45,8,0,1
969,4628,9,2019,8,31,95.37,9,0,1
970,4633,9,2019,5,28,107.67,6,3,0
971,4647,9,2019,1,6,3.0,3,0,0
972,4650,9,2019,4,20,14.25,9,15,0
973,4651,9,2019,2,4,33.28,4,0,0
974,4661,9,2019,2,21,30.4,8,0,0
975,4664,9,2019,3,6,99.13,9,12,0
976,4666,9,2019,3,21,135.1,5,11,1
977,4667,9,2019,1,13,128.27,3,11,0
978,4676,9,2019,1,4,58.52,2,0,0
979,4683,9,2019,1,24,126.33,5,9,0
980,4690,9,2019,2,5,31.2,4,8,0
981,4695,9,2019,1,12,84.73,5,7,0
982,4701,9,2019,1,16,13.12,6,4,0
983,4708,9,2019,3,7,106.43,3,0,0
984,4712,9,2019,4,11,113.83,5,0,0
985,4714,9,2019,1,9,20.68,3,0,0
986,4715,9,2019,1,2,16.63,2,0,0
987,4723,9,2019,3,20,31.88,5,0,0
988,4728,9,2019,1,11,104.83,3,0,1
989,4729,9,2019,1,6,44.2,2,4,1
990,4731,9,2019,3,46,288.48,12,74,0
991,4737,9,2019,1,34,59.07,6,1,0
992,4739,9,2019,1,20,62.58,4,0,0
993,4740,9,2019,2,12,71.87,3,0,0
994,4746,9,2019,3,15,107.33,4,0,0
995,4750,9,2019,1,10,44.35,7,0,0
996,4753,9,2019,17,20,88.3,12,0,0
997,4762,9,2019,2,21,65.88,6,0,0
998,4767,9,2019,3,21,38.63,4,0,0
999,4771,9,2019,1,4,46.05,3,0,0
1000,4772,9,2019,3,10,152.72,5,0,0
1001,4782,9,2019,2,4,12.07,4,0,0
1002,4783,9,2019,2,4,16.72,4,0,0
1003,4784,9,2019,3,24,51.67,12,0,0
1004,4786,9,2019,4,17,161.78,4,0,1
1005,4788,9,2019,3,20,44.0,4,0,0
1006,4797,9,2019,2,10,45.17,6,145,0
1007,4798,9,2019,1,18,28.23,7,0,0
1008,4799,9,2019,3,32,94.0,8,0,0
1009,4802,9,2019,2,3,94.25,3,65,0
1010,4811,9,2019,1,7,18.68,3,63,0
1011,4812,9,2019,2,19,42.72,7,0,0
1012,4813,9,2019,3,22,33.05,8,183,0
1013,4820,9,2019,1,5,56.32,6,0,0
1014,4822,9,2019,2,8,142.42,4,12,0
1015,4826,9,2019,1,28,251.52,5,12,1
1016,4829,9,2019,2,8,15.83,2,11,0
1017,4833,9,2019,1,2,20.32,2,10,0
1018,4837,9,2019,1,23,113.52,12,9,0
1019,4862,9,2019,1,9,25.1,5,0,0
1020,4869,9,2019,2,48,290.38,7,218,0
1021,4870,9,2019,3,7,35.87,4,0,0
1022,4874,9,2019,2,15,24.23,4,48,0
1023,4888,9,2019,3,25,44.95,7,0,0
1024,4904,9,2019,7,10,6.98,3,1574,0
1025,4907,9,2019,2,8,23.37,5,37,0
1026,4915,9,2019,10,19,30.08,7,35,0
1027,4949,9,2019,2,19,90.18,7,21,0
1028,4950,9,2019,1,44,255.78,7,21,1
1029,4963,9,2019,1,9,17.02,5,19,0
1030,4966,9,2019,1,19,23.95,6,18,0
1031,4969,9,2019,1,23,37.63,11,18,1
1032,4978,9,2019,4,14,105.92,6,16,1
1033,4980,9,2019,1,16,24.1,5,16,0
1034,4984,9,2019,2,21,107.05,4,15,1
1035,4987,9,2019,2,10,90.23,5,14,0
1036,4988,9,2019,2,19,47.73,6,14,0
1037,4989,9,2019,8,18,43.15,10,14,0
1038,4998,9,2019,3,9,73.37,8,11,0
1039,5000,9,2019,2,13,75.43,7,11,0
1040,5010,9,2019,3,19,104.13,4,7,0
1041,5016,9,2019,1,10,40.52,3,2,0
1042,5017,9,2019,1,25,255.83,5,2,1
1043,5018,9,2019,3,6,59.53,5,2,0
1044,5020,9,2019,1,10,36.12,3,1,0
1045,5025,9,2019,2,19,29.03,5,0,0
1046,5027,9,2019,3,9,41.72,2,0,0
1047,5030,9,2019,1,6,5.5,3,4,0
1048,5039,9,2019,2,7,136.43,3,0,0
1049,5040,9,2019,6,9,42.23,6,29,0
1050,5042,9,2019,4,42,231.92,8,0,0
1051,5043,9,2019,1,8,23.65,2,0,1
1052,5046,9,2019,4,17,135.28,5,0,1
1053,5057,9,2019,1,5,14.77,4,0,0
1054,5060,9,2019,1,33,231.93,10,0,1
1055,5062,9,2019,7,21,30.97,9,0,0
1056,5073,9,2019,2,23,22.68,5,162,0
1057,5074,9,2019,1,7,41.97,3,840,0
1058,5076,9,2019,1,16,40.15,3,0,0
1059,5078,9,2019,2,32,75.9,4,171,0
1060,5085,9,2019,6,34,146.72,7,0,1
1061,5088,9,2019,1,42,99.6,3,115,1
1062,5100,9,2019,3,19,171.18,11,0,0
1063,5105,9,2019,1,16,104.85,4,3,1
1064,5106,9,2019,11,26,105.1,16,0,0
1065,5112,9,2019,5,20,28.6,3,14,0
1066,5113,9,2019,1,8,11.67,3,14,0
1067,5114,9,2019,2,12,105.83,2,0,0
1068,5115,9,2019,2,10,155.03,8,13,0
1069,5116,9,2019,2,8,64.43,6,13,0
1070,5125,9,2019,2,14,38.28,8,0,0
1071,5127,9,2019,1,9,23.38,3,11,0
1072,5148,10,2019,1,26,69.63,6,0,0
1073,5152,10,2019,1,10,51.98,3,0,0
1074,5162,10,2019,2,29,72.48,4,0,0
1075,5169,10,2019,1,18,131.9,11,0,0
1076,5170,10,2019,1,4,17.8,3,0,0
1077,5173,10,2019,1,10,9.38,3,0,0
1078,5177,10,2019,2,5,40.65,2,0,0
1079,5182,10,2019,12,27,79.25,5,0,0
1080,5184,10,2019,1,5,44.37,2,0,0
1081,5186,10,2019,2,10,28.32,2,0,0
1082,5188,10,2019,1,4,0.7,2,22,0
1083,5189,10,2019,2,6,94.03,3,0,0
1084,5192,10,2019,1,21,58.38,7,0,0
1085,5195,10,2019,3,18,82.62,4,0,0
1086,5196,10,2019,2,3,10.95,3,0,0
1087,5197,10,2019,2,9,68.72,4,0,0
1088,5199,10,2019,1,10,16.32,3,0,0
1089,5200,10,2019,1,4,1.87,2,0,0
1090,5206,10,2019,1,20,18.65,4,0,0
1091,5213,10,2019,7,80,319.92,8,0,1
1092,5215,10,2019,1,11,26.03,3,0,0
1093,5221,10,2019,1,1,13.65,2,0,0
1094,5222,10,2019,1,19,56.8,5,0,0
1095,5230,10,2019,1,15,104.4,4,15,0
1096,5236,10,2019,2,5,15.1,4,13,0
1097,5239,10,2019,2,19,32.6,8,12,0
1098,5241,10,2019,2,18,149.87,3,354,1
1099,5252,10,2019,1,6,23.1,2,5,0
1100,5261,10,2019,1,4,20.9,2,2,0
1101,5265,10,2019,1,6,19.75,3,1,0
1102,5269,10,2019,1,4,62.95,3,0,0
1103,5271,10,2019,1,6,59.62,2,0,0
1104,5273,10,2019,3,15,35.88,5,1086,0
1105,5275,10,2019,4,10,151.93,6,0,0
1106,5284,10,2019,3,20,137.93,7,0,0
1107,5288,10,2019,2,36,149.0,8,0,1
1108,5290,10,2019,2,7,58.4,4,0,0
1109,5292,10,2019,1,10,114.93,2,0,0
1110,5293,10,2019,2,11,10.17,4,0,0
1111,5298,10,2019,1,3,21.83,2,0,0
1112,5299,10,2019,3,7,10.92,3,0,0
1113,5303,10,2019,7,20,221.55,13,0,0
1114,5307,10,2019,1,11,24.92,4,0,1
1115,5308,10,2019,3,18,81.27,12,20,0
1116,5315,10,2019,3,12,10.13,5,0,0
1117,5319,10,2019,3,14,106.0,4,2,1
1118,5325,10,2019,2,10,114.33,3,0,0
1119,5327,10,2019,3,10,91.08,4,0,1
1120,5329,10,2019,1,14,43.52,3,0,0
1121,5331,10,2019,2,13,35.0,6,0,0
1122,5332,10,2019,1,1,25.7,2,0,0
1123,5341,10,2019,1,3,17.53,2,0,0
1124,5342,10,2019,1,5,122.87,5,0,1
1125,5348,10,2019,1,6,17.65,3,12,0
1126,5352,10,2019,2,19,34.42,13,9,0
1127,5356,10,2019,2,6,42.9,2,9,0
1128,5366,10,2019,5,21,122.05,6,2,0
1129,5367,10,2019,2,11,153.22,3,2,0
1130,5373,10,2019,2,21,26.7,8,0,0
1131,5379,10,2019,1,3,138.35,4,1,0
1132,5381,10,2019,1,4,14.42,3,0,0
1133,5382,10,2019,3,16,45.68,6,0,0
1134,5384,10,2019,1,5,28.15,3,0,0
1135,5393,10,2019,1,8,56.23,2,3,0
1136,5394,10,2019,1,10,142.43,2,0,1
1137,5400,10,2019,1,11,82.33,3,1059,0
1138,5401,10,2019,1,4,13.48,2,0,0
1139,5403,10,2019,3,20,129.77,5,0,0
1140,5413,10,2019,2,17,65.18,4,0,0
1141,5416,10,2019,2,20,241.42,8,0,0
1142,5417,10,2019,1,7,15.32,3,0,0
